epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580933178409,2020-02-05T15.06.18.409,8.529,1.037,-0.125,-0.050
1580933178488,2020-02-05T15.06.18.488,8.608,1.037,-0.126,-0.050
1580933178568,2020-02-05T15.06.18.568,8.688,1.035,-0.126,-0.048
1580933178648,2020-02-05T15.06.18.648,8.768,1.036,-0.126,-0.049
1580933178728,2020-02-05T15.06.18.728,8.848,1.037,-0.125,-0.049
1580933178807,2020-02-05T15.06.18.807,8.927,1.036,-0.125,-0.049
1580933178886,2020-02-05T15.06.18.886,9.006,1.036,-0.125,-0.050
1580933178967,2020-02-05T15.06.18.967,9.087,1.037,-0.125,-0.049
1580933179046,2020-02-05T15.06.19.046,9.166,1.037,-0.125,-0.049
1580933179127,2020-02-05T15.06.19.127,9.247,1.037,-0.126,-0.048
1580933179206,2020-02-05T15.06.19.206,9.326,1.036,-0.126,-0.048
1580933179286,2020-02-05T15.06.19.286,9.406,1.037,-0.126,-0.049
1580933179365,2020-02-05T15.06.19.365,9.485,1.036,-0.126,-0.050
1580933179444,2020-02-05T15.06.19.444,9.564,1.036,-0.126,-0.048
1580933179525,2020-02-05T15.06.19.525,9.645,1.037,-0.126,-0.048
1580933179604,2020-02-05T15.06.19.604,9.724,1.036,-0.126,-0.049
1580933179685,2020-02-05T15.06.19.685,9.805,1.037,-0.125,-0.049
1580933179764,2020-02-05T15.06.19.764,9.884,1.036,-0.125,-0.050
1580933179843,2020-02-05T15.06.19.843,9.963,1.035,-0.125,-0.049
1580933179923,2020-02-05T15.06.19.923,10.043,1.035,-0.125,-0.048
1580933180003,2020-02-05T15.06.20.003,10.123,1.037,-0.126,-0.049
1580933180083,2020-02-05T15.06.20.083,10.203,1.036,-0.125,-0.049
1580933180162,2020-02-05T15.06.20.162,10.282,1.036,-0.125,-0.049
1580933180241,2020-02-05T15.06.20.241,10.361,1.036,-0.125,-0.050
1580933180322,2020-02-05T15.06.20.322,10.442,1.038,-0.125,-0.050
1580933180401,2020-02-05T15.06.20.401,10.521,1.036,-0.126,-0.049
1580933180482,2020-02-05T15.06.20.482,10.602,1.035,-0.125,-0.049
1580933180561,2020-02-05T15.06.20.561,10.681,1.036,-0.125,-0.049
1580933180641,2020-02-05T15.06.20.641,10.761,1.037,-0.125,-0.049
1580933180720,2020-02-05T15.06.20.720,10.840,1.036,-0.126,-0.049
1580933180799,2020-02-05T15.06.20.799,10.919,1.036,-0.126,-0.049
1580933180880,2020-02-05T15.06.20.880,11.000,1.037,-0.125,-0.050
1580933180959,2020-02-05T15.06.20.959,11.079,1.035,-0.125,-0.049
1580933181040,2020-02-05T15.06.21.040,11.160,1.036,-0.125,-0.048
1580933181119,2020-02-05T15.06.21.119,11.239,1.037,-0.125,-0.049
