epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582745824617,2020-02-26T14.37.04.617,8.609,0.011,-1.032,0.025
1582745824697,2020-02-26T14.37.04.697,8.689,0.011,-1.032,0.024
1582745824777,2020-02-26T14.37.04.777,8.769,0.012,-1.031,0.024
1582745824857,2020-02-26T14.37.04.857,8.849,0.012,-1.031,0.024
1582745824936,2020-02-26T14.37.04.936,8.928,0.011,-1.032,0.024
1582745825017,2020-02-26T14.37.05.017,9.009,0.011,-1.032,0.024
1582745825096,2020-02-26T14.37.05.096,9.088,0.011,-1.032,0.024
1582745825175,2020-02-26T14.37.05.175,9.167,0.010,-1.031,0.025
1582745825256,2020-02-26T14.37.05.256,9.248,0.011,-1.032,0.024
1582745825335,2020-02-26T14.37.05.335,9.327,0.011,-1.032,0.024
1582745825415,2020-02-26T14.37.05.415,9.407,0.011,-1.031,0.024
1582745825494,2020-02-26T14.37.05.494,9.486,0.012,-1.031,0.024
1582745825575,2020-02-26T14.37.05.575,9.567,0.012,-1.030,0.024
1582745825654,2020-02-26T14.37.05.654,9.646,0.012,-1.031,0.024
1582745825733,2020-02-26T14.37.05.733,9.725,0.011,-1.033,0.024
1582745825814,2020-02-26T14.37.05.814,9.806,0.011,-1.031,0.024
1582745825893,2020-02-26T14.37.05.893,9.885,0.011,-1.032,0.023
1582745825973,2020-02-26T14.37.05.973,9.965,0.011,-1.032,0.023
1582745826052,2020-02-26T14.37.06.052,10.044,0.012,-1.031,0.024
1582745826131,2020-02-26T14.37.06.131,10.123,0.011,-1.031,0.025
1582745826212,2020-02-26T14.37.06.212,10.204,0.011,-1.031,0.024
1582745826291,2020-02-26T14.37.06.291,10.283,0.011,-1.034,0.025
1582745826372,2020-02-26T14.37.06.372,10.364,0.012,-1.030,0.024
1582745826451,2020-02-26T14.37.06.451,10.443,0.013,-1.082,0.021
1582745826531,2020-02-26T14.37.06.531,10.523,-0.029,-0.971,0.053
1582745826610,2020-02-26T14.37.06.610,10.602,0.009,-1.036,0.012
1582745826690,2020-02-26T14.37.06.690,10.682,0.022,-1.054,0.013
1582745826770,2020-02-26T14.37.06.770,10.762,0.075,-1.074,0.016
1582745826849,2020-02-26T14.37.06.849,10.841,0.009,-0.985,0.010
1582745826930,2020-02-26T14.37.06.930,10.922,0.060,-1.010,0.030
1582745827009,2020-02-26T14.37.07.009,11.001,0.093,-1.044,0.059
1582745827089,2020-02-26T14.37.07.089,11.081,0.068,-1.027,0.043
1582745827169,2020-02-26T14.37.07.169,11.161,0.057,-1.026,0.022
1582745827248,2020-02-26T14.37.07.248,11.240,0.053,-1.032,0.022
1582745827328,2020-02-26T14.37.07.328,11.320,0.042,-1.033,0.022
1582745827407,2020-02-26T14.37.07.407,11.399,0.025,-1.032,0.023
1582745827488,2020-02-26T14.37.07.488,11.480,0.009,-1.032,0.023
1582745827567,2020-02-26T14.37.07.567,11.559,-0.002,-1.032,0.023
1582745827646,2020-02-26T14.37.07.646,11.638,-0.009,-1.032,0.024
1582745827727,2020-02-26T14.37.07.727,11.719,-0.012,-1.032,0.024
1582745827806,2020-02-26T14.37.07.806,11.798,-0.012,-1.031,0.026
1582745827886,2020-02-26T14.37.07.886,11.878,-0.009,-1.031,0.025
1582745827965,2020-02-26T14.37.07.965,11.957,-0.003,-1.031,0.024
1582745828046,2020-02-26T14.37.08.046,12.038,0.004,-1.032,0.022
1582745828125,2020-02-26T14.37.08.125,12.117,0.008,-1.033,0.024
1582745828204,2020-02-26T14.37.08.204,12.196,0.010,-1.032,0.024
1582745828285,2020-02-26T14.37.08.285,12.277,0.009,-1.031,0.022
1582745828364,2020-02-26T14.37.08.364,12.356,0.010,-1.032,0.021
1582745828444,2020-02-26T14.37.08.444,12.436,0.010,-1.031,0.019
1582745828524,2020-02-26T14.37.08.524,12.516,0.009,-1.029,0.020
1582745828604,2020-02-26T14.37.08.604,12.596,0.016,-1.032,0.021
1582745828683,2020-02-26T14.37.08.683,12.675,0.016,-1.033,0.022
1582745828762,2020-02-26T14.37.08.762,12.754,0.013,-1.031,0.025
1582745828843,2020-02-26T14.37.08.843,12.835,0.009,-1.031,0.025
1582745828922,2020-02-26T14.37.08.922,12.914,0.009,-1.030,0.023
1582745829003,2020-02-26T14.37.09.003,12.995,0.007,-1.033,0.021
1582745829082,2020-02-26T14.37.09.082,13.074,0.002,-1.032,0.021
1582745829161,2020-02-26T14.37.09.161,13.153,0.002,-1.029,0.023
1582745829241,2020-02-26T14.37.09.241,13.233,0.005,-1.033,0.024
1582745829320,2020-02-26T14.37.09.320,13.312,0.004,-1.035,0.022
1582745829401,2020-02-26T14.37.09.401,13.393,0.000,-1.033,0.020
1582745829480,2020-02-26T14.37.09.480,13.472,0.007,-1.029,0.026
1582745829561,2020-02-26T14.37.09.561,13.553,0.017,-1.037,0.020
1582745829640,2020-02-26T14.37.09.640,13.632,0.035,-1.033,0.019
1582745829719,2020-02-26T14.37.09.719,13.711,0.057,-1.029,0.025
1582745829799,2020-02-26T14.37.09.799,13.791,0.072,-1.039,0.023
1582745829879,2020-02-26T14.37.09.879,13.871,0.116,-1.030,0.023
1582745829959,2020-02-26T14.37.09.959,13.951,0.154,-1.016,0.019
1582745830038,2020-02-26T14.37.10.038,14.030,0.152,-1.024,0.009
1582745830119,2020-02-26T14.37.10.119,14.111,0.153,-1.038,0.016
1582745830198,2020-02-26T14.37.10.198,14.190,0.170,-1.039,0.022
1582745830277,2020-02-26T14.37.10.277,14.269,0.219,-1.057,0.009
1582745830358,2020-02-26T14.37.10.358,14.350,0.208,-1.091,0.020
1582745830437,2020-02-26T14.37.10.437,14.429,0.188,-1.087,0.016
1582745830517,2020-02-26T14.37.10.517,14.509,0.206,-1.092,0.025
1582745830596,2020-02-26T14.37.10.596,14.588,0.239,-1.091,0.016
1582745830677,2020-02-26T14.37.10.677,14.669,0.229,-1.067,-0.001
1582745830756,2020-02-26T14.37.10.756,14.748,0.213,-1.061,-0.008
1582745830835,2020-02-26T14.37.10.835,14.827,0.225,-1.060,-0.006
1582745830916,2020-02-26T14.37.10.916,14.908,0.222,-1.058,-0.004
1582745830995,2020-02-26T14.37.10.995,14.987,0.182,-1.050,0.002
1582745831075,2020-02-26T14.37.11.075,15.067,0.192,-1.044,0.010
1582745831154,2020-02-26T14.37.11.154,15.146,0.272,-1.071,0.013
1582745831234,2020-02-26T14.37.11.234,15.226,0.320,-1.072,0.012
1582745831314,2020-02-26T14.37.11.314,15.306,0.323,-1.050,0.006
1582745831393,2020-02-26T14.37.11.393,15.385,0.302,-1.014,-0.008
1582745831474,2020-02-26T14.37.11.474,15.466,0.272,-0.914,-0.018
1582745831553,2020-02-26T14.37.11.553,15.545,0.185,-0.685,-0.011
1582745831633,2020-02-26T14.37.11.633,15.625,0.256,-0.573,0.006
1582745831713,2020-02-26T14.37.11.713,15.705,0.488,-0.774,0.004
1582745831792,2020-02-26T14.37.11.792,15.784,0.452,-1.084,0.011
1582745831872,2020-02-26T14.37.11.872,15.864,0.323,-1.160,-0.004
1582745831951,2020-02-26T14.37.11.951,15.943,0.319,-1.000,-0.029
1582745832032,2020-02-26T14.37.12.032,16.024,0.390,-0.839,-0.034
1582745832111,2020-02-26T14.37.12.111,16.103,0.411,-0.764,-0.009
1582745832192,2020-02-26T14.37.12.192,16.184,0.307,-0.741,0.010
1582745832271,2020-02-26T14.37.12.271,16.263,0.136,-0.817,0.011
1582745832350,2020-02-26T14.37.12.350,16.342,0.068,-1.006,0.005
1582745832430,2020-02-26T14.37.12.430,16.422,0.221,-1.048,0.001
1582745832509,2020-02-26T14.37.12.509,16.501,0.415,-1.094,0.006
1582745832590,2020-02-26T14.37.12.590,16.582,0.527,-1.038,0.014
1582745832669,2020-02-26T14.37.12.669,16.661,0.545,-0.757,0.009
1582745832750,2020-02-26T14.37.12.750,16.742,0.398,-0.583,0.005
1582745832829,2020-02-26T14.37.12.829,16.821,0.217,-0.458,-0.003
1582745832908,2020-02-26T14.37.12.908,16.900,0.535,-1.701,0.121
1582745832988,2020-02-26T14.37.12.988,16.980,0.007,-0.435,-0.002
1582745833068,2020-02-26T14.37.13.068,17.060,0.139,-0.433,-0.014
1582745833148,2020-02-26T14.37.13.148,17.140,0.264,-1.323,0.049
1582745833227,2020-02-26T14.37.13.227,17.219,0.238,-1.037,-0.016
1582745833308,2020-02-26T14.37.13.308,17.300,0.248,-1.025,0.034
1582745833387,2020-02-26T14.37.13.387,17.379,0.237,-1.015,0.020
1582745833466,2020-02-26T14.37.13.466,17.458,0.252,-1.005,0.032
1582745833547,2020-02-26T14.37.13.547,17.539,0.249,-1.014,0.040
1582745833626,2020-02-26T14.37.13.626,17.618,0.255,-1.009,0.029
1582745833706,2020-02-26T14.37.13.706,17.698,0.264,-1.006,0.023
1582745833785,2020-02-26T14.37.13.785,17.777,0.267,-1.006,0.029
1582745833864,2020-02-26T14.37.13.864,17.856,0.274,-1.004,0.030
1582745833945,2020-02-26T14.37.13.945,17.937,0.284,-1.003,0.028
1582745834024,2020-02-26T14.37.14.024,18.016,0.275,-1.011,0.035
1582745834105,2020-02-26T14.37.14.105,18.097,0.281,-0.995,0.037
1582745834184,2020-02-26T14.37.14.184,18.176,0.294,-1.003,0.015
1582745834264,2020-02-26T14.37.14.264,18.256,0.300,-0.998,0.024
1582745834343,2020-02-26T14.37.14.343,18.335,0.313,-0.996,0.027
1582745834423,2020-02-26T14.37.14.423,18.415,0.329,-1.002,0.027
1582745834503,2020-02-26T14.37.14.503,18.495,0.341,-1.003,0.024
1582745834582,2020-02-26T14.37.14.582,18.574,0.323,-1.001,0.013
1582745834663,2020-02-26T14.37.14.663,18.655,0.345,-1.049,0.013
1582745834742,2020-02-26T14.37.14.742,18.734,0.342,-1.070,0.014
1582745834822,2020-02-26T14.37.14.822,18.814,0.338,-1.057,0.010
1582745834902,2020-02-26T14.37.14.902,18.894,0.331,-1.037,0.002
1582745834981,2020-02-26T14.37.14.981,18.973,0.338,-1.034,0.000
1582745835061,2020-02-26T14.37.15.061,19.053,0.349,-1.021,0.003
1582745835140,2020-02-26T14.37.15.140,19.132,0.356,-1.009,0.010
1582745835221,2020-02-26T14.37.15.221,19.213,0.361,-1.010,0.019
1582745835300,2020-02-26T14.37.15.300,19.292,0.358,-1.006,0.019
1582745835381,2020-02-26T14.37.15.381,19.373,0.342,-1.012,0.015
1582745835460,2020-02-26T14.37.15.460,19.452,0.335,-1.020,0.015
1582745835539,2020-02-26T14.37.15.539,19.531,0.382,-1.022,0.016
1582745835619,2020-02-26T14.37.15.619,19.611,0.405,-1.021,0.014
1582745835698,2020-02-26T14.37.15.698,19.690,0.415,-1.009,0.006
1582745835779,2020-02-26T14.37.15.779,19.771,0.383,-0.993,-0.003
1582745835858,2020-02-26T14.37.15.858,19.850,0.346,-0.956,-0.006
1582745835937,2020-02-26T14.37.15.937,19.929,0.353,-0.872,0.001
1582745836018,2020-02-26T14.37.16.018,20.010,0.295,-0.718,0.001
1582745836097,2020-02-26T14.37.16.097,20.089,0.285,-0.658,0.001
1582745836177,2020-02-26T14.37.16.177,20.169,0.444,-0.869,-0.002
1582745836256,2020-02-26T14.37.16.256,20.248,0.419,-1.117,-0.009
1582745836337,2020-02-26T14.37.16.337,20.329,0.279,-1.112,-0.017
1582745836416,2020-02-26T14.37.16.416,20.408,0.277,-0.967,-0.011
1582745836495,2020-02-26T14.37.16.495,20.487,0.348,-0.858,0.002
1582745836576,2020-02-26T14.37.16.576,20.568,0.354,-0.772,0.016
1582745836655,2020-02-26T14.37.16.655,20.647,0.216,-0.629,0.012
1582745836735,2020-02-26T14.37.16.735,20.727,0.021,-0.794,0.007
1582745836815,2020-02-26T14.37.16.815,20.807,-0.039,-1.139,0.020
1582745836895,2020-02-26T14.37.16.895,20.887,0.174,-1.086,0.007
1582745836974,2020-02-26T14.37.16.974,20.966,0.295,-1.177,0.023
1582745837053,2020-02-26T14.37.17.053,21.045,0.370,-1.035,0.016
1582745837134,2020-02-26T14.37.17.134,21.126,0.411,-0.846,0.012
1582745837213,2020-02-26T14.37.17.213,21.205,0.262,-0.645,-0.005
1582745837294,2020-02-26T14.37.17.294,21.286,0.109,-0.453,-0.012
1582745837373,2020-02-26T14.37.17.373,21.365,-0.243,-2.144,-0.113
1582745837452,2020-02-26T14.37.17.452,21.444,-0.077,-0.275,-0.017
1582745837532,2020-02-26T14.37.17.532,21.524,0.044,-0.699,0.027
1582745837611,2020-02-26T14.37.17.611,21.603,-0.062,-1.333,0.007
1582745837692,2020-02-26T14.37.17.692,21.684,-0.202,-0.814,0.067
1582745837771,2020-02-26T14.37.17.771,21.763,0.015,-0.979,0.012
1582745837852,2020-02-26T14.37.17.852,21.844,-0.011,-1.072,0.021
1582745837931,2020-02-26T14.37.17.931,21.923,-0.029,-1.032,0.025
1582745838010,2020-02-26T14.37.18.010,22.002,-0.002,-1.029,0.025
1582745838090,2020-02-26T14.37.18.090,22.082,0.010,-1.033,0.026
1582745838170,2020-02-26T14.37.18.170,22.162,0.024,-1.033,0.025
1582745838250,2020-02-26T14.37.18.250,22.242,0.035,-1.032,0.021
