epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572455416490,2019-10-30T13.10.16.490,15.6708984375,0.6943359375,-0.44775390625,0.59521484375
1572455416571,2019-10-30T13.10.16.571,15.75146484375,0.6572265625,-0.3837890625,0.48779296875
1572455416650,2019-10-30T13.10.16.650,15.83056640625,0.72021484375,-0.39013671875,0.4697265625
1572455416729,2019-10-30T13.10.16.729,15.90966796875,0.8623046875,-0.3876953125,0.484375
1572455416808,2019-10-30T13.10.16.808,15.98876953125,0.853515625,-0.359375,0.3759765625
1572455416889,2019-10-30T13.10.16.889,16.0693359375,0.796875,-0.421875,0.34228515625
1572455416968,2019-10-30T13.10.16.968,16.1484375,0.83251953125,-0.50537109375,0.34765625
1572455417047,2019-10-30T13.10.17.047,16.2275390625,0.69287109375,-0.4169921875,0.36181640625
1572455417128,2019-10-30T13.10.17.128,16.30810546875,0.57275390625,-0.42431640625,0.337890625
1572455417207,2019-10-30T13.10.17.207,16.38720703125,0.87060546875,-0.50537109375,0.45068359375
1572455417286,2019-10-30T13.10.17.286,16.46630859375,0.9345703125,-0.46630859375,0.46337890625
1572455417366,2019-10-30T13.10.17.366,16.546875,0.7080078125,-0.39404296875,0.45068359375
1572455417445,2019-10-30T13.10.17.445,16.6259765625,0.67333984375,-0.44580078125,0.41455078125
1572455417525,2019-10-30T13.10.17.525,16.705078125,0.81103515625,-0.537109375,0.4169921875
1572455417605,2019-10-30T13.10.17.605,16.78564453125,0.76220703125,-0.46337890625,0.44873046875
1572455417684,2019-10-30T13.10.17.684,16.86474609375,0.72802734375,-0.47705078125,0.48486328125
1572455417763,2019-10-30T13.10.17.763,16.94384765625,0.6650390625,-0.42822265625,0.49755859375
1572455417844,2019-10-30T13.10.17.844,17.0244140625,0.6982421875,-0.400390625,0.49267578125
1572455417923,2019-10-30T13.10.17.923,17.103515625,0.7607421875,-0.44140625,0.46484375
1572455418002,2019-10-30T13.10.18.002,17.1826171875,0.78857421875,-0.4443359375,0.3984375
1572455418081,2019-10-30T13.10.18.081,17.26171875,0.81201171875,-0.42529296875,0.37060546875
1572455418162,2019-10-30T13.10.18.162,17.34228515625,0.837890625,-0.4462890625,0.44189453125
1572455418241,2019-10-30T13.10.18.241,17.42138671875,0.7119140625,-0.3134765625,0.423828125
1572455418320,2019-10-30T13.10.18.320,17.50048828125,0.66796875,-0.365234375,0.43505859375
1572455418401,2019-10-30T13.10.18.401,17.5810546875,0.9013671875,-0.38427734375,0.52197265625
1572455418480,2019-10-30T13.10.18.480,17.66015625,0.89990234375,-0.2646484375,0.45654296875
1572455418559,2019-10-30T13.10.18.559,17.7392578125,0.76123046875,-0.3388671875,0.41064453125
1572455418639,2019-10-30T13.10.18.639,17.81982421875,0.76708984375,-0.33251953125,0.44580078125
1572455418718,2019-10-30T13.10.18.718,17.89892578125,0.79541015625,-0.32666015625,0.4453125
1572455418797,2019-10-30T13.10.18.797,17.97802734375,0.78466796875,-0.36962890625,0.43505859375
1572455418878,2019-10-30T13.10.18.878,18.05859375,0.82763671875,-0.34716796875,0.44140625
1572455418957,2019-10-30T13.10.18.957,18.1376953125,0.8291015625,-0.3359375,0.44482421875
1572455419036,2019-10-30T13.10.19.036,18.216796875,0.77490234375,-0.33984375,0.42626953125
1572455419117,2019-10-30T13.10.19.117,18.29736328125,0.7470703125,-0.35107421875,0.419921875
1572455419196,2019-10-30T13.10.19.196,18.37646484375,0.78125,-0.384765625,0.4443359375
1572455419275,2019-10-30T13.10.19.275,18.45556640625,0.734375,-0.3359375,0.41796875
1572455419356,2019-10-30T13.10.19.356,18.5361328125,0.6240234375,-0.29052734375,0.35498046875
1572455419435,2019-10-30T13.10.19.435,18.615234375,0.5673828125,-0.29296875,0.3193359375
1572455419514,2019-10-30T13.10.19.514,18.6943359375,0.6005859375,-0.31005859375,0.3212890625
1572455419593,2019-10-30T13.10.19.593,18.7734375,0.673828125,-0.33740234375,0.39697265625
1572455419673,2019-10-30T13.10.19.673,18.85400390625,0.708984375,-0.38916015625,0.427734375
1572455419753,2019-10-30T13.10.19.753,18.93310546875,0.7724609375,-0.43505859375,0.41650390625
1572455419832,2019-10-30T13.10.19.832,19.01220703125,0.7978515625,-0.48388671875,0.408203125
1572455419912,2019-10-30T13.10.19.912,19.0927734375,0.76318359375,-0.5009765625,0.404296875
1572455419991,2019-10-30T13.10.19.991,19.171875,0.763671875,-0.5166015625,0.42138671875
1572455420070,2019-10-30T13.10.20.070,19.2509765625,0.7880859375,-0.50537109375,0.44287109375
1572455420151,2019-10-30T13.10.20.151,19.33154296875,0.8623046875,-0.5009765625,0.4736328125
1572455420230,2019-10-30T13.10.20.230,19.41064453125,0.8427734375,-0.5458984375,0.46923828125
1572455420309,2019-10-30T13.10.20.309,19.48974609375,0.8544921875,-0.5654296875,0.4892578125
1572455420390,2019-10-30T13.10.20.390,19.5703125,0.92236328125,-0.54296875,0.5283203125
1572455420469,2019-10-30T13.10.20.469,19.6494140625,0.9765625,-0.55224609375,0.58203125
1572455420548,2019-10-30T13.10.20.548,19.728515625,1.10498046875,-0.57666015625,0.595703125
1572455420627,2019-10-30T13.10.20.627,19.8076171875,1.037109375,-0.5673828125,0.5400390625
1572455420708,2019-10-30T13.10.20.708,19.88818359375,0.90576171875,-0.4755859375,0.51025390625
1572455420787,2019-10-30T13.10.20.787,19.96728515625,0.86328125,-0.42041015625,0.4775390625
1572455420866,2019-10-30T13.10.20.866,20.04638671875,0.83251953125,-0.4140625,0.45068359375
